id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1399754900108627968,1399754900108627968,2021-06-01 17:49:09 Romance Daylight Time,2021-06-01,17:49:09,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,J’interpelle le Premier ministre après les violences commises contre la députée insoumise @BenedictTaurine et contre des parlementaires lors d’une manifestation pacifique. La liberté d’action des députés doit être garantie.  https://t.co/1Fsn1jaLKG,fr,"[{'screen_name': 'benedicttaurine', 'name': 'bénédicte taurine', 'id': '870283676898271232'}]",[],[],118,419,1138,[],[],https://twitter.com/JLMelenchon/status/1399754900108627968,False,,1,https://pbs.twimg.com/media/E2zpG75XwAEymAY.jpg,,,,,,,[],,,,
1399716057565253636,1399713370614505475,2021-06-01 15:14:48 Romance Daylight Time,2021-06-01,15:14:48,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@BenedictTaurine @mbompard Ce matin, le président de notre assemblée a interpellé le gouvernement sur cette violence.   Nous ne réclamons ni mansuétude ni privilège.   Nous exigeons la garantie de notre liberté d’action.   #DirectAN #QAG",fr,[],[],[],12,79,256,"['directan', 'qag']",[],https://twitter.com/JLMelenchon/status/1399716057565253636,False,,0,,,,,,,,"[{'screen_name': 'BenedictTaurine', 'name': 'Bénédicte Taurine', 'id': '870283676898271232'}, {'screen_name': 'mbompard', 'name': 'Manuel Bompard', 'id': '250323361'}]",,,,
1399715816891879424,1399713370614505475,2021-06-01 15:13:50 Romance Daylight Time,2021-06-01,15:13:50,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@BenedictTaurine @mbompard L’inviolabilité des députés est  la garantie de leur liberté de parole et d’action au nom du peuple par la volonté duquel nous sommes ici.   Député du peuple, la République c’est chacun de nous.   #DirectAN #QAG",fr,[],[],[],18,89,242,"['directan', 'qag']",[],https://twitter.com/JLMelenchon/status/1399715816891879424,False,,0,,,,,,,,"[{'screen_name': 'BenedictTaurine', 'name': 'Bénédicte Taurine', 'id': '870283676898271232'}, {'screen_name': 'mbompard', 'name': 'Manuel Bompard', 'id': '250323361'}]",,,,
1399715361621221376,1399713370614505475,2021-06-01 15:12:02 Romance Daylight Time,2021-06-01,15:12:02,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@BenedictTaurine @mbompard Venant après l’interpellation de trois de nos collègues qui voulaient revenir dans notre Assemblée, punis ensuite d’autant d’amendes à 135 euros, on voit une dangereuse escalade s’opérer. #DirectAN #QAG",fr,[],[],[],3,62,157,"['directan', 'qag']",[],https://twitter.com/JLMelenchon/status/1399715361621221376,False,,0,,,,,,,,"[{'screen_name': 'BenedictTaurine', 'name': 'Bénédicte Taurine', 'id': '870283676898271232'}, {'screen_name': 'mbompard', 'name': 'Manuel Bompard', 'id': '250323361'}]",,,,
1399715220344483841,1399713370614505475,2021-06-01 15:11:28 Romance Daylight Time,2021-06-01,15:11:28,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,@BenedictTaurine @mbompard Cette inviolabilité est acquise aux élus du peuple depuis 494 avant l’ère courante et l’élection des premiers tribuns du peuple. Elle a été confirmée en 1789 par le premier vote des premiers députés de la première Assemblée nationale. #DirectAN #QAG,fr,[],[],[],4,64,165,"['directan', 'qag']",[],https://twitter.com/JLMelenchon/status/1399715220344483841,False,,0,,,,,,,,"[{'screen_name': 'BenedictTaurine', 'name': 'Bénédicte Taurine', 'id': '870283676898271232'}, {'screen_name': 'mbompard', 'name': 'Manuel Bompard', 'id': '250323361'}]",,,,
1399714941448474628,1399713370614505475,2021-06-01 15:10:22 Romance Daylight Time,2021-06-01,15:10:22,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@BenedictTaurine @mbompard En France comme dans toutes les démocraties du monde, la liberté d’action d’un parlementaire dans le cadre de son mandat est première dans la hiérarchie des normes et nul n’a le droit de s’y opposer. #DirectAN #QAG",fr,[],[],[],5,54,134,"['directan', 'qag']",[],https://twitter.com/JLMelenchon/status/1399714941448474628,False,,0,,,,,,,,"[{'screen_name': 'BenedictTaurine', 'name': 'Bénédicte Taurine', 'id': '870283676898271232'}, {'screen_name': 'mbompard', 'name': 'Manuel Bompard', 'id': '250323361'}]",,,,
1399714771662934016,1399713370614505475,2021-06-01 15:09:41 Romance Daylight Time,2021-06-01,15:09:41,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@BenedictTaurine Madame @BenedictTaurine, comme le député européen @mbompard et le sénateur Joel Labbé, également présents sur place, agissait dans le cadre de son mandat de parlementaire aux côtés des manifestants de la confédération Paysanne. #DirectAN #QAG",fr,"[{'screen_name': 'benedicttaurine', 'name': 'bénédicte taurine', 'id': '870283676898271232'}, {'screen_name': 'mbompard', 'name': 'manuel bompard', 'id': '250323361'}]",[],[],1,62,135,"['directan', 'qag']",[],https://twitter.com/JLMelenchon/status/1399714771662934016,False,,0,,,,,,,,"[{'screen_name': 'BenedictTaurine', 'name': 'Bénédicte Taurine', 'id': '870283676898271232'}]",,,,
1399714508214525956,1399713370614505475,2021-06-01 15:08:38 Romance Daylight Time,2021-06-01,15:08:38,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@BenedictTaurine Une charge a été lancée sans sommation et d’ailleurs sans motif  compte tenu du caractère pacifique de l’action syndicale, et parce que @BenedictTaurine agissait ceinte de l’écharpe tricolore destinée à signaler sa qualité. #DirectAN #QAG",fr,"[{'screen_name': 'benedicttaurine', 'name': 'bénédicte taurine', 'id': '870283676898271232'}]",[],[],8,58,132,"['directan', 'qag']",[],https://twitter.com/JLMelenchon/status/1399714508214525956,False,,0,,,,,,,,"[{'screen_name': 'BenedictTaurine', 'name': 'Bénédicte Taurine', 'id': '870283676898271232'}]",,,,
1399713920022110211,1399713370614505475,2021-06-01 15:06:18 Romance Daylight Time,2021-06-01,15:06:18,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@BenedictTaurine Madame @BenedictTaurine, député de l’Ariège, est empêchée de vous poser cette question. En effet, elle se remet des violences délibérées qu’elle a du subir de la part d’un policier qui l’a jetée à terre.  #DirectAN #QAG",fr,"[{'screen_name': 'benedicttaurine', 'name': 'bénédicte taurine', 'id': '870283676898271232'}]",[],[],17,76,159,"['directan', 'qag']",[],https://twitter.com/JLMelenchon/status/1399713920022110211,False,,0,,,,,,,,"[{'screen_name': 'BenedictTaurine', 'name': 'Bénédicte Taurine', 'id': '870283676898271232'}]",,,,
1399713370614505475,1399713370614505475,2021-06-01 15:04:07 Romance Daylight Time,2021-06-01,15:04:07,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,🔴Question au gouvernement sur la liberté des parlementaire suite aux violences contre @BenedictTaurine - #DirectAN #QAG  https://t.co/EwWYEwcQoq,fr,"[{'screen_name': 'benedicttaurine', 'name': 'bénédicte taurine', 'id': '870283676898271232'}]",['https://twitter.com/i/broadcasts/1eaKbnQeEBqKX'],[],57,357,689,"['directan', 'qag']",[],https://twitter.com/JLMelenchon/status/1399713370614505475,False,,0,,,,,,,,[],,,,
1399709896992559107,1399709896992559107,2021-06-01 14:50:19 Romance Daylight Time,2021-06-01,14:50:19,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,Si vous aimez les animaux voilà pour qui voter dimanche prochain. #SimonnetDéputée #circo7515  https://t.co/waL4xKpebU,fr,[],[],"['https://pbs.twimg.com/media/E2zEefLXMAMOb19.jpg', 'https://pbs.twimg.com/media/E2zEgp3WQAgir3Y.jpg']",676,704,2206,"['simonnetdéputée', 'circo7515']",[],https://twitter.com/JLMelenchon/status/1399709896992559107,False,,1,https://pbs.twimg.com/media/E2zEefLXMAMOb19.jpg,,,,,,,[],,,,
1399695844346150913,1399695844346150913,2021-06-01 13:54:29 Romance Daylight Time,2021-06-01,13:54:29,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,Rendez-vous ce mercredi 2 juin à 18h à #Paris rue du Clos pour soutenir @Simonnet2 pour l'élection législative partielle dans le 20e arrondissement.   Diffusez l'info en partageant ce tweet et en invitant vos amis à l'évènement Facebook !  ➡️  https://t.co/9SZNVYfmkK  https://t.co/liKzVPRqyz,fr,"[{'screen_name': 'simonnet2', 'name': 'danielle simonnet', 'id': '329686497'}]",['https://www.facebook.com/events/1978555555638550'],['https://pbs.twimg.com/media/E2y3qsUX0AEFeit.jpg'],51,289,595,['paris'],[],https://twitter.com/JLMelenchon/status/1399695844346150913,False,,1,https://pbs.twimg.com/media/E2y3qsUX0AEFeit.jpg,,,,,,,[],,,,
1399675617872916480,1399675617872916480,2021-06-01 12:34:06 Romance Daylight Time,2021-06-01,12:34:06,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,Je dis mon estime et amitié à @EricPiolle. Je suis certain que sa décision concernant la fête des Tuiles était la bonne.,fr,"[{'screen_name': 'ericpiolle', 'name': 'éric piolle', 'id': '1137353412'}]",[],[],503,268,1123,[],[],https://twitter.com/JLMelenchon/status/1399675617872916480,False,,0,,,,,,,,[],,,,
1399651942972936196,1399651942972936196,2021-06-01 11:00:02 Romance Daylight Time,2021-06-01,11:00:02,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"Passage à la 6e République, rétablissement de l'ISF, retraite à 60 ans... C'est autour de @AEC_LeProgramme que je veux rassembler le peuple français.  https://t.co/RAcPpvLSau",fr,"[{'screen_name': 'aec_leprogramme', 'name': ""programme l'avenir en commun"", 'id': '4898385736'}]",[],[],117,340,749,[],[],https://twitter.com/JLMelenchon/status/1399651942972936196,False,,1,https://pbs.twimg.com/media/E2yIxKJXEAIitIb.jpg,,,,,,,[],,,,
1399426950792425475,1399426950792425475,2021-05-31 20:05:59 Romance Daylight Time,2021-05-31,20:05:59,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"Un autre monde existe, il est là, en partie. Il est composé de gens qui ne sont pas forcément d'accord sur les moyens mais qui partent de la même prémisse : les êtres humains ont droit à une existence digne et le but de la société est de leur garantir ce droit.  #RevuePleinEmploi  https://t.co/9z2n7Y3gBV",fr,[],[],[],54,174,406,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399426950792425475,False,,1,https://pbs.twimg.com/amplify_video_thumb/1399422485418946560/img/IscqMZu3kQXyMepu.jpg,,,,,,,[],,,,
1399423215689256965,1399423215689256965,2021-05-31 19:51:09 Romance Daylight Time,2021-05-31,19:51:09,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"Je suis persuadé que je convaincs facilement un patron de l’intérêt de la planification écologique. Je lui propose de la visibilité, un débouché et je garantis un certain nombre d’investissements. On fait difficilement mieux non ?  #RevuePleinEmploi  https://t.co/SDCWbjCGKJ",fr,[],[],[],39,111,293,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399423215689256965,False,,1,https://pbs.twimg.com/media/E2u_Q-DXIAQ4PK8.jpg,,,,,,,[],,,,
1399420419761975296,1399397420908359681,2021-05-31 19:40:02 Romance Daylight Time,2021-05-31,19:40:02,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon Il y a des moments qui peuvent paraître difficiles. Quand est-ce que ça ne l'a pas été ? Mais je dis comme mon camarade @Francois_Ruffin : «à la fin, c'est nous qu'on va gagner».   #RevuePleinEmploi    https://t.co/J7QIstL8ZY  https://t.co/PTWQz4vU3k",fr,"[{'screen_name': 'francois_ruffin', 'name': 'françois ruffin', 'id': '801822323825410049'}]",['http://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2u9YFAWYAUiQ5w.jpg'],12,61,128,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399420419761975296,False,,1,https://pbs.twimg.com/media/E2u9YFAWYAUiQ5w.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399419987870326786,1399397420908359681,2021-05-31 19:38:19 Romance Daylight Time,2021-05-31,19:38:19,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon La finalité de toute notre activité politique, c'est le droit au bonheur. Et nous y subordonnons tout le reste. Nous n'avons pas peur de le dire et nous continuerons à le faire.   #RevuePleinEmploi    https://t.co/J7QIstL8ZY  https://t.co/Vlx86n2Nd1",fr,[],['http://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2u9CYxXIAUcTsQ.jpg'],42,77,159,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399419987870326786,False,,1,https://pbs.twimg.com/media/E2u9CYxXIAUcTsQ.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399419302479110144,1399397420908359681,2021-05-31 19:35:36 Romance Daylight Time,2021-05-31,19:35:36,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon Notre émission permet de commencer une cure de désintoxication par rapport à la doxa libérale. Nous partons, ici, des besoins de l'humanité, pour mettre l'économie à leurs services, pas l'inverse.   #RevuePleinEmploi    https://t.co/J7QIstL8ZY  https://t.co/erJyrVekJ6",fr,[],['http://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2u8ZhvXMAYZjZA.jpg'],4,43,85,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399419302479110144,False,,1,https://pbs.twimg.com/media/E2u8ZhvXMAYZjZA.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399419197676003328,1399419197676003328,2021-05-31 19:35:11 Romance Daylight Time,2021-05-31,19:35:11,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"La question posée n’est pas de savoir s'il y a besoin de travail, car il y a des millions d’heures à faire. La question n’est pas « où est l’argent ? ». C’est comment l’utiliser utilement à des choses qui permettent le fonctionnement général de l’économie.  #RevuePleinEmploi  https://t.co/avxCz7aNgA",fr,[],[],[],14,128,300,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399419197676003328,False,,1,https://pbs.twimg.com/media/E2u8SSGX0AkBYwo.jpg,,,,,,,[],,,,
1399418782859341834,1399397420908359681,2021-05-31 19:33:32 Romance Daylight Time,2021-05-31,19:33:32,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon Sur la dette, nous avons remporté une victoire : la question de son annulation est devenu un sujet de débat public.   #RevuePleinEmploi    https://t.co/J7QIstL8ZY  https://t.co/OGhBzupwjT",fr,[],['http://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2u78o6WEAYJaPb.jpg'],4,45,81,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399418782859341834,False,,1,https://pbs.twimg.com/media/E2u78o6WEAYJaPb.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399418471482597383,1399397420908359681,2021-05-31 19:32:18 Romance Daylight Time,2021-05-31,19:32:18,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon ""Les gens paniquent sur la dette publique et c'est normal parce qu'on fait tout pour nous faire paniquer. Mais il faut savoir que le monde entier se bat pour prêter à la France. Notre dette va coûter de moins en moins cher à l'avenir."" @RaveaudGilles  #RevuePleinEmploi  https://t.co/h0foWcsdw7",fr,"[{'screen_name': 'raveaudgilles', 'name': 'gilles raveaud', 'id': '980716074344828928'}]",[],['https://pbs.twimg.com/media/E2u7rEhX0AEnMM3.jpg'],6,45,78,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399418471482597383,False,,1,https://pbs.twimg.com/media/E2u7rEhX0AEnMM3.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399417513088372739,1399397420908359681,2021-05-31 19:28:29 Romance Daylight Time,2021-05-31,19:28:29,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon ""On a les moyens intellectuels et techniques pour lutter contre la fraude et l'évasion fiscale. Il faut s'en donner les moyens en terme de financement pour le faire."" @richesflores  #RevuePleinEmploi    https://t.co/J7QIstL8ZY  https://t.co/MVGfKh40qI",fr,"[{'screen_name': 'richesflores', 'name': 'v. riches-flores', 'id': '599541138'}]",['http://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2u6zh9XIAgsFje.jpg'],6,49,90,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399417513088372739,False,,1,https://pbs.twimg.com/media/E2u6zh9XIAgsFje.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399417126390206472,1399397420908359681,2021-05-31 19:26:57 Romance Daylight Time,2021-05-31,19:26:57,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon La corruption joue un rôle non négligeable dans notre pays. Le moment venu, nous rembobinerons le film de la vente d'Alstom.   #RevuePleinEmploi    https://t.co/J7QIstL8ZY  https://t.co/su97hX8qWj",fr,[],['http://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2u6ZAXWUAUjQdq.jpg'],9,52,93,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399417126390206472,False,,1,https://pbs.twimg.com/media/E2u6ZAXWUAUjQdq.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399416826497585156,1399397420908359681,2021-05-31 19:25:46 Romance Daylight Time,2021-05-31,19:25:46,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon ""Il faut une réforme très dure du système de contrôle de la fraude et l'évasion fiscale pour récupérer l'argent qui nous échappe. C'est 100 milliards d'euros par an.""  @antoinepeillon  #RevuePleinEmploi    https://t.co/J7QIstL8ZY  https://t.co/pF4dvIr4QP",fr,"[{'screen_name': 'antoinepeillon', 'name': 'antoine peillon', 'id': '18328094'}]",['http://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2u6LFZWQAcchnN.jpg'],6,54,92,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399416826497585156,False,,1,https://pbs.twimg.com/media/E2u6LFZWQAcchnN.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399416214229815296,1399397420908359681,2021-05-31 19:23:20 Romance Daylight Time,2021-05-31,19:23:20,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon ""Ceux qui ont bénéficié de l'augmentation de leurs revenus, ce sont les mêmes qui font de la fraude et de l'évasion fiscale. C'est de l'argent qui manque à notre pays. Ils ont 700 milliards d'euros non déclarés.""  @antoinepeillon  #RevuePleinEmploi    https://t.co/J7QIstL8ZY  https://t.co/iLLvFNV4On",fr,"[{'screen_name': 'antoinepeillon', 'name': 'antoine peillon', 'id': '18328094'}]",['http://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2u5n2DXwAAd9lg.jpg'],3,49,88,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399416214229815296,False,,1,https://pbs.twimg.com/media/E2u5n2DXwAAd9lg.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399415691749609473,1399415691749609473,2021-05-31 19:21:15 Romance Daylight Time,2021-05-31,19:21:15,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"Mon programme propose une révolution fiscale qui redonnera des moyens aux personnes : 14 tranches d'imposition au lieu de 5, baisse des impôts pour ceux qui gagnent moins de 4000 euros par mois et rétablissement de l'ISF. Il faut une juste contribution de chacun.#RevuePleinEmploi  https://t.co/IGyuJ7Xr0S",fr,[],[],[],127,702,1670,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399415691749609473,False,,1,https://pbs.twimg.com/amplify_video_thumb/1399379489440907265/img/Sw1dgbKL9oQdBMFD.jpg,,,,,,,[],,,,
1399414885642027015,1399414885642027015,2021-05-31 19:18:03 Romance Daylight Time,2021-05-31,19:18:03,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"L’intelligence artificielle participera du soulagement de la peine au travail. Elle prendra en charge un certain nombre de tâches et les êtres humains en feront d’autres. Et puis s’ils n’ont plus rien à faire ou beaucoup moins, tant mieux.  #RevuePleinEmploi  https://t.co/5slCP2A8h6",fr,[],[],[],78,150,419,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399414885642027015,False,,1,https://pbs.twimg.com/media/E2u3yolXMAUNFkX.jpg,,,,,,,[],,,,
1399414338331590657,1399414338331590657,2021-05-31 19:15:52 Romance Daylight Time,2021-05-31,19:15:52,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,🟡 Vous aussi participez au mouvement de la révolution citoyenne en téléchargeant l'application #ActionPopulaire  📱 Sur l'Apple Store :  https://t.co/8ryD6IkpTc  📱 Sur Android :  https://t.co/Eo8c4Kh0y6  #RevuePleinEmploi  https://t.co/Ayu0zvEzTF,fr,[],"['https://apple.co/3u9Bak3', 'https://bit.ly/3dGQ8sg']",[],10,64,111,"['actionpopulaire', 'revuepleinemploi']",[],https://twitter.com/JLMelenchon/status/1399414338331590657,False,,1,https://pbs.twimg.com/media/E2ujNezWEAIGdJ5.jpg,,,,,,,[],,,,
1399414296887627778,1399397420908359681,2021-05-31 19:15:42 Romance Daylight Time,2021-05-31,19:15:42,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon La relocalisation, c'est du bon sens écologique et géopolitique. On transporte une quantité considérable de marchandises par la mer. Et quand le Canal de Suez est bloqué, on voit le résultat.   #RevuePleinEmploi    https://t.co/J7QIstL8ZY  https://t.co/zoQrIS2qmL",fr,[],['http://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2u31p_WYAEOAiV.jpg'],2,55,80,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399414296887627778,False,,1,https://pbs.twimg.com/media/E2u31p_WYAEOAiV.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399413801200521218,1399397420908359681,2021-05-31 19:13:44 Romance Daylight Time,2021-05-31,19:13:44,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon Je n'ai pas peur d'utiliser le mot ""protectionnisme"". Nous le ferons pour relocaliser la production. On peut trouver un compromis sur le sujet en donnant de la visibilité de long terme pour l'investissement.  #RevuePleinEmploi    https://t.co/J7QIstL8ZY  https://t.co/6uc68r7lrm",fr,[],['http://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2u3aP0XoAMzAJj.jpg'],5,45,80,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399413801200521218,False,,1,https://pbs.twimg.com/media/E2u3aP0XoAMzAJj.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
